state,anchor_id,existing_ccss_id,verdict,confidence,recommended_ccss_id,rationale
WI,8.EE.B.5,8.EE.B.5,confirmed,99.0,8.EE.B.5,"The lesson overlap is perfect (1.0) with all 2 lessons shared, and the embedding similarity is extremely high (0.907). The state standard text is essentially identical to the CCSS standard text, and no other candidate comes close in either metric."
ME,2.7.RP.A.2a,7.RP.A.2.a,confirmed,99.0,7.RP.A.2.a,"The state standard text is identical to 7.RP.A.2.a, and the lesson overlap is perfect (1.0, with all 6 lessons shared), making this an unambiguous match with no competing candidates."
NY,6.EE.7,6.EE.B.7,confirmed,90.0,6.EE.B.7,"The tag 6.EE.B.7 ranks first among candidates with a strong lesson overlap of 0.6667 (4 of 5 lessons shared) and a high embedding similarity of 0.849. The NY state standard text closely mirrors the CCSS text, with the only difference being the NY standard also includes x – p = q and x/p = q forms, which is a minor extension of the same concept."
WI,4.NF.A.1.a,4.NF.A.1,confirmed,99.0,4.NF.A.1,"The lesson overlap is perfect (1.0, 5/5 shared lessons), and the state standard text is essentially a subset of 4.NF.A.1's text, describing the same concept of explaining fraction equivalence using visual fraction models with attention to number and size of parts. No other candidate comes close in lesson overlap."
NY,4.OA.3,4.OA.A.3,confirmed,97.0,4.OA.A.3,"The state standard text is nearly identical to CCSS 4.OA.A.3, and the lesson overlap is very strong at 77.78% (7 of 7 state lessons shared), making this an unambiguous match. No other candidate comes close in either text similarity or lesson overlap."
KY,5.NBT.2,5.NBT.A.2,confirmed,99.0,5.NBT.A.2,"The lesson overlap is perfect (1.0, 4/4 lessons shared), the embedding similarity is very high (0.936), and the state standard text is nearly verbatim identical to 5.NBT.A.2. All evidence strongly supports this tag."
NC,5.NF.7,5.NF.B.7.a,likely_correct,72.0,5.NF.B.7.a,"The NC standard explicitly covers division of unit fractions by non-zero whole numbers (matching 5.NF.B.7.a) AND division of whole numbers by unit fractions (matching 5.NF.B.7.b), so tagging both sub-standards is appropriate. The 44.4% lesson overlap for 5.NF.B.7.a is meaningful (4 of 4 CCSS lessons shared), and the state standard's text directly references the content of 5.NF.B.7.a, supporting this tag as a legitimate component of the alignment alongside 5.NF.B.7.b and 5.NF.B.7.c."
NC,6.RP.2,6.RP.A.2,confirmed,97.0,6.RP.A.2,"The lesson overlap is perfect (1.0) with all 6 state lessons matching all 6 CCSS lessons, and the state standard's focus on unit ratios directly aligns with 6.RP.A.2's focus on unit rates. No other candidate comes close in lesson overlap."
WV,6.10.a,6.NS.C.7.a,confirmed,99.0,6.NS.C.7.a,"The state standard text is virtually identical to 6.NS.C.7.a, even using the same example (-3 > -7), and the lesson overlap is perfect (1.0) with all 2 lessons shared. This is the top-ranked candidate by both embedding similarity and lesson overlap."
ME,8.4.OA.C.5,4.OA.C.5,confirmed,99.0,4.OA.C.5,"The state standard text is virtually identical to 4.OA.C.5, and the lesson overlap is perfect (1.0) with all shared lessons matching. This is the clear and unambiguous correct tag."
NC,4.MD.6,4.MD.C.5,likely_incorrect,72.0,4.MD.C.5.a,"The tag 4.MD.C.5 has 0% lesson overlap (0 shared lessons), making it the weakest match despite ranking first in text similarity. The other existing tags (4.MD.C.5.a, 4.MD.C.5.b, 4.MD.C.6, 4.MD.C.7) all show 40-50% lesson overlap, indicating they better represent the actual curriculum content. Since 4.MD.C.5 is a parent standard with no lessons of its own and the state standard is a composite covering the full angle measurement cluster, the tag adds no curriculum value and 4.MD.C.5.a shows the highest lesson overlap at 50%."
KY,4.OA.3.b,4.OA.A.3,confirmed,99.0,4.OA.A.3,"The tag has a perfect lesson overlap of 1.0 (all 9 lessons shared), the highest embedding similarity score of 0.897, ranks first among candidates, and the state standard text is nearly identical to the CCSS 4.OA.A.3 text."
NC,5.NF.4,5.NF.B.4.b,likely_correct,62.0,5.NF.B.4.b,"The tag 5.NF.B.4.b has the highest lesson overlap (0.3636, 8 shared lessons) among all tags evaluated for this standard, and the state standard explicitly mentions using area and length models to multiply fractions, which directly maps to 5.NF.B.4.b's focus on area models with fractional side lengths. Although it doesn't appear in the top-5 similarity candidates (likely due to linguistic differences), the strong lesson overlap is the primary signal and supports retaining this tag."
NC,3.OA.9,3.OA.D.9,confirmed,97.0,3.OA.D.9,"The lesson overlap is perfect (1.0) with all 6 lessons shared between the state standard and 3.OA.D.9, and the state standard text explicitly mentions interpreting patterns on a multiplication table, which directly matches the CCSS 3.OA.D.9 content about identifying patterns in the multiplication table. No other candidate comes close in lesson overlap."
WV,8.30,8.SP.A.3,confirmed,99.0,8.SP.A.3,"The state standard text is nearly identical to 8.SP.A.3, including the same biology example, and the lesson overlap is perfect (1.0) with all 6 lessons shared. Both text similarity (0.965) and lesson overlap provide overwhelming evidence for this tag."
NY,1.OA.1,1.OA.A.1,confirmed,99.0,1.OA.A.1,"The state standard text is virtually identical to CCSS 1.OA.A.1, and the lesson overlap is extremely high at 85.19% (23 of 25 lessons shared). This standard ranks #1 in both embedding similarity and lesson overlap, with no other candidate coming close."
NC,3.MD.8,3.MD.D.8,confirmed,99.0,3.MD.D.8,"The lesson overlap is perfect (1.0) with all 7 lessons shared between the state standard and 3.MD.D.8, and the state standard text is nearly identical to the CCSS text. This is the clear and unambiguous correct alignment."
ME,12.5.NF.B.5b,5.NF.B.5.b,confirmed,99.0,5.NF.B.5.b,"The lesson overlap is perfect (1.0, with all 10 lessons shared), the text is virtually identical between the state standard and 5.NF.B.5.b, and it ranks first among all candidates with the highest embedding similarity score of 0.88. All evidence strongly supports this tag."
PA,2.2.2.A.3,2.OA.C.4,confirmed,85.0,2.OA.C.4,"The lesson overlap of 82.35% (14 of 17 shared lessons) is very strong and provides compelling evidence that 2.OA.C.4 is a correct tag for this standard, even though it doesn't appear in the top-5 similarity candidates. The state standard text about 'equal groups of objects' as foundations for multiplication aligns well with 2.OA.C.4's focus on rectangular arrays and equal addends, and the high lesson overlap confirms they address the same curriculum content."
ME,6.4.OA.B.4,4.OA.B.4,confirmed,99.0,4.OA.B.4,"The tag shows perfect lesson overlap (1.0, all 5 lessons shared) and the highest embedding similarity (0.9034) among all candidates. Additionally, the state standard text is virtually identical to the CCSS 4.OA.B.4 text word-for-word, leaving no ambiguity."
PA,2.3.K.A.2,K.G.B.4,confirmed,92.0,K.G.B.4,"K.G.B.4 has a strong lesson overlap of 0.6667 (10 out of 15 lessons shared), which is the highest among all candidates by a wide margin, and it ranks 2nd in embedding similarity. The state standard's language about analyzing and comparing 2D and 3D shapes directly aligns with K.G.B.4's content."
NY,5.MD.1,5.MD.A.1,confirmed,99.0,5.MD.A.1,"The lesson overlap is perfect (1.0, all 7 lessons shared), and the state standard text is nearly identical to CCSS 5.MD.A.1. No other candidate comes close in either lesson overlap or semantic similarity."
WV,2.3,2.OA.C.3,likely_incorrect,82.0,4.OA.C.5,"The tag 2.OA.C.3 (odd/even numbers) has zero lesson overlap and is not among the top-5 candidates, making it a poor match for a standard about analyzing number patterns (add 2, add 3, add 5, add 10). The best candidate by text similarity is 4.OA.C.5, which explicitly describes generating and analyzing number patterns following rules like 'Add 3,' closely matching the state standard's content, though lesson overlap is also 0 for all candidates, leaving some uncertainty."
KY,6.EE.2.c,6.EE.A.2.c,confirmed,99.0,6.EE.A.2.c,"The lesson overlap is perfect (1.0, all 10 lessons shared), and the state standard text is nearly identical to 6.EE.A.2.c, with only minor wording differences. No other candidate comes close in either lesson overlap or semantic similarity."
WI,1.NBT.C.5,1.NBT.C.5,confirmed,99.0,1.NBT.C.5,"The state standard text is identical to the CCSS 1.NBT.C.5 text, and the lesson overlap is 1.0 (perfect overlap with 1 shared lesson out of 1). This is the top-ranked candidate by both embedding similarity (0.887) and lesson overlap."
WI,1.OA.C.6.b,1.OA.C.6,confirmed,99.0,1.OA.C.6,"The lesson overlap is perfect (1.0, 30/30 shared lessons), and the state standard text is nearly identical to 1.OA.C.6, using the same examples and strategies. No other candidate comes close in either lesson overlap or semantic similarity."
PA,2.4.6.B.1,6.SP.B.5.b,likely_incorrect,72.0,6.SP.A.3,"6.SP.B.5.b has only 18.18% lesson overlap and doesn't appear in the top-5 candidates, while 6.SP.A.3 has the highest lesson overlap at 50% (11 shared lessons) and directly addresses statistical variability through measures of center and variation — closely matching the PA standard's focus on 'displaying, analyzing, and summarizing distributions' with an emphasis on variability. 6.SP.B.5.b specifically covers describing the nature of an attribute and units of measurement, which is a narrow sub-component not well-aligned to the broader PA standard."
ME,11.4.NF.B.3c,4.NF.B.3.c,confirmed,99.0,4.NF.B.3.c,"The tag has a perfect lesson overlap (1.0) with all 5 lessons shared between the state standard and 4.NF.B.3.c, and the state standard text is virtually identical to the CCSS text, reflected in the high embedding similarity of 0.889. No other candidate comes close."
WV,8.2.a,8.NS.A.2,confirmed,99.0,8.NS.A.2,"The state standard text is virtually identical to 8.NS.A.2, including the same example about √2, and the lesson overlap is perfect (1.0) with all 2 lessons shared. Both textual and curriculum evidence strongly confirm this tag."
PA,2.1.6.D.1,6.RP.A.3.c,likely_incorrect,72.0,6.RP.A.3.a,"6.RP.A.3.c does not appear in the top-5 candidates and has a relatively low lesson overlap (0.1724) compared to other existing tags like 6.RP.A.3.a (0.3793) and 6.RP.A.3 (0.3333). The state standard broadly covers ratio concepts and reasoning, which is better captured by the higher-overlap tags already present; 6.RP.A.3.c is a narrow percent-specific sub-standard that is less central to the broad PA standard and shows weaker curriculum alignment."
NY,4.G.2a,4.G.A.2,likely_correct,52.0,4.G.A.2,"The state standard 4.G.2a focuses on classifying triangles by angle size (right, obtuse, acute), which aligns most closely with 4.G.A.2's focus on classifying figures by angle size and recognizing right triangles. However, lesson overlap is 0.0 for all candidates, and the embedding similarity is modest (0.58), leaving some uncertainty. No better candidate exists among the top 5."
NY,2.NBT.5,2.NBT.B.5,confirmed,99.0,2.NBT.B.5,"The state standard text is identical to 2.NBT.B.5, and the lesson overlap is 90.91% (10 of 11 lessons shared), making this an extremely strong match. It ranks #1 in both embedding similarity and lesson overlap among all candidates."
PA,2.2.8.B.1,8.EE.A.2,likely_correct,55.0,8.EE.A.2,"The tag 8.EE.A.2 has a 25% lesson overlap (5 shared lessons), which is comparable to other existing tags for this standard (8.EE.A.1 and 8.EE.A.4 have 30%), and the state standard explicitly mentions 'radicals and integer exponents,' making 8.EE.A.2's focus on square/cube roots and radicals a reasonable partial match. Although the top similarity candidate is HSN.RN.A.2 (which has higher text similarity), it has zero lesson overlap, suggesting the curriculum treats this as a grade 8 topic rather than a high school one, supporting retaining 8.EE.A.2 as part of a multi-standard alignment."
NY,8.EE.6,8.EE.B.6,confirmed,99.0,8.EE.B.6,"The state standard text is identical to the CCSS 8.EE.B.6 text, and the lesson overlap is perfect (1.0) with all 6 lessons shared between the two standards, making this an unambiguous match."
PA,2.2.5.A.1,5.OA.A.1,confirmed,95.0,5.OA.A.1,"The lesson overlap is extremely high at 84.62% (11 of 13 lessons shared), making this a very strong match. The state standard's focus on interpreting and evaluating numerical expressions using order of operations aligns well with 5.OA.A.1's content on using parentheses/brackets/braces and evaluating expressions, and the lesson overlap far outweighs the higher text-similarity score of the non-overlapping 6.EE.A.2.c candidate."
WI,6.NS.C.8,6.NS.C.8,confirmed,99.0,6.NS.C.8,"The tag is an exact text match to the state standard, with a perfect lesson overlap of 1.0 (all 5 lessons shared) and the highest embedding similarity score of 0.924. All evidence strongly supports this tag."
PA,2.1.4.C.3,4.NF.C.6,confirmed,88.0,4.NF.C.6,"4.NF.C.6 has the highest lesson overlap of all candidates at 57.14% (8 of 8 CCSS lessons shared), which is the strongest signal. The state standard explicitly mentions connecting decimal notation to fractions with base-10 denominators, which directly matches 4.NF.C.6's focus on using decimal notation for fractions with denominators 10 or 100."
WV,5.13,5.NF.B.3,confirmed,99.0,5.NF.B.3,"The lesson overlap is perfect (1.0, all 4 lessons shared), the state standard text is nearly identical to 5.NF.B.3, and it ranks first among all candidates with the highest embedding similarity (0.85). All evidence strongly supports this tag."
